%time,field.header.seq,field.header.stamp,field.header.frame_id,field.latitude,field.longitude,field.altitude,field.utm_east,field.utm_north,field.latitude_std,field.longitude_std,field.altitude_std,field.north_velocity,field.east_velocity,field.up_velocity,field.north_velocity_std,field.east_velocity_std,field.up_velocity_std,field.roll,field.pitch,field.yaw,field.x,field.y,field.z,field.w,field.roll_std,field.pitch_std,field.yaw_std,field.roll_rate,field.pitch_rate,field.yaw_rate,field.ax,field.ay,field.az,field.init_position,field.init_velocity,field.init_pitchroll,field.init_yaw,field.gps_status,field.gps_satellitenum,field.wheelspeed_status,field.temperature
1561680168555643726,82944,1561680168555482483,gps,38.97958,117.7862174,4.67299985886,568099.958371,4314804.48035,0.0160828772932,0.0160828772932,0.0327124334872,-0.0030517578125,0.0,0.006103515625,0.00744658242911,0.00744658242911,0.00744658242911,-0.230712890625,0.032958984375,-49.5043945312,-0.00170795095559,0.00110417426375,-0.41869317228,0.908125482072,0.0502874366939,0.0502874366939,0.45384478569,0.0274658203125,-0.155639648438,0.0457763671875,-0.01171875,0.006591796875,0.9990234375,1,1,1,1,50,31,1,46.0510253906
1561680168575682541,82945,1561680168575557337,gps,38.97958,117.7862174,4.67299985886,568099.958371,4314804.48035,0.0160828772932,0.0160828772932,0.0327124334872,-0.006103515625,-0.0030517578125,-0.0,0.00744658242911,0.00744658242911,0.00744658242911,-0.230712890625,0.032958984375,-49.5043945312,-0.00170795095559,0.00110417426375,-0.41869317228,0.908125482072,0.0502874366939,0.0502874366939,0.45384478569,0.29296875,-0.0274658203125,0.03662109375,-0.01611328125,0.0047607421875,0.998657226562,1,1,1,1,50,31,1,46.0510253906
1561680168596697647,82946,1561680168596499792,gps,38.97958,117.7862174,4.67299985886,568099.958371,4314804.48035,0.0160828772932,0.0160828772932,0.0327124334872,0.0030517578125,0.0,-0.006103515625,0.00744658242911,0.00744658242911,0.00744658242911,-0.2197265625,0.0439453125,-49.5043945312,-0.00158074368919,0.00115109795975,-0.418693095802,0.908125689402,0.0502874366939,0.0502874366939,0.45384478569,-0.054931640625,0.146484375,-0.03662109375,-0.0164794921875,0.0010986328125,1.00378417969,1,1,1,1,50,31,1,46.0510253906
1561680168615764626,82947,1561680168615626578,gps,38.97958,117.7862174,4.67299985886,568099.958371,4314804.48035,0.0160828772932,0.0160828772932,0.0327124334872,0.0,0.0,0.006103515625,0.00744658242911,0.00744658242911,0.00744658242911,-0.2197265625,0.0439453125,-49.5043945312,-0.00158074368919,0.00115109795975,-0.418693095802,0.908125689402,0.0502874366939,0.0502874366939,0.45384478569,-0.091552734375,-0.128173828125,0.0457763671875,-0.0084228515625,-0.0032958984375,1.00964355469,1,1,1,1,50,31,1,46.0510253906
1561680168635819493,82948,1561680168635665483,gps,38.97958,117.7862174,4.67299985886,568099.958371,4314804.48035,0.0160828772932,0.0160828772932,0.0327124334872,-0.0030517578125,0.0,-0.0,0.00744658242911,0.00744658242911,0.00744658242911,-0.2197265625,0.0439453125,-49.5043945312,-0.00158074368919,0.00115109795975,-0.418693095802,0.908125689402,0.0502874366939,0.0502874366939,0.45384478569,0.146484375,-0.054931640625,0.018310546875,-0.010986328125,0.0040283203125,0.997192382812,1,1,1,1,50,31,1,46.0510253906
1561680168656095581,82949,1561680168655928290,gps,38.97958,117.7862174,4.67199993134,568099.958371,4314804.48035,0.0160828772932,0.0160828772932,0.0327124334872,0.0,0.0,-0.0,0.00744658242911,0.00744658242911,0.00744658242911,-0.2197265625,0.0439453125,-49.5043945312,-0.00158074368919,0.00115109795975,-0.418693095802,0.908125689402,0.0502874366939,0.0502874366939,0.45384478569,-0.03662109375,0.0,0.0,-0.013916015625,0.0010986328125,1.00744628906,1,1,1,1,50,31,1,46.0510253906
1561680168676431171,82950,1561680168676233510,gps,38.97958,117.7862174,4.67199993134,568099.958371,4314804.48035,0.0160828772932,0.0160828772932,0.0327124334872,0.0,0.0,-0.006103515625,0.00744658242911,0.00744658242911,0.00744658242911,-0.2197265625,0.054931640625,-49.5043945312,-0.00154060185613,0.00123816335532,-0.418692911537,0.90812572881,0.0502874366939,0.0502874366939,0.45384478569,0.0,0.155639648438,0.0,-0.00732421875,0.009521484375,1.00415039062,1,1,1,1,50,31,1,46.0510253906
1561680168696804854,82951,1561680168696387612,gps,38.97958,117.7862174,4.67199993134,568099.958371,4314804.48035,0.0160828772932,0.0160828772932,0.0327124334872,0.0,0.0,-0.0030517578125,0.00744658242911,0.00744658242911,0.00744658242911,-0.2197265625,0.054931640625,-49.5043945312,-0.00154060185613,0.00123816335532,-0.418692911537,0.90812572881,0.0502874366939,0.0502874366939,0.45384478569,0.0274658203125,0.0823974609375,0.018310546875,-0.012451171875,0.006591796875,1.00012207031,1,1,1,1,50,31,1,46.0510253906
1561680168715649519,82952,1561680168715506211,gps,38.97958,117.7862174,4.67199993134,568099.958371,4314804.48035,0.0160828772932,0.0160828772932,0.0327124334872,0.0,-0.0030517578125,-0.006103515625,0.00744658242911,0.00744658242911,0.00744658242911,-0.208740234375,0.06591796875,-49.5043945312,-0.00141339453536,0.00128508707138,-0.418692848554,0.908125899552,0.0502874366939,0.0502874366939,0.45384478569,0.0640869140625,0.128173828125,0.018310546875,-0.02490234375,0.0113525390625,0.994262695312,1,1,1,1,50,31,1,46.0510253906
1561680168736682540,82953,1561680168736517677,gps,38.97958,117.7862174,4.67100000381,568099.958371,4314804.48035,0.0160828772932,0.0160828772932,0.0327124334872,0.0030517578125,0.0,-0.006103515625,0.00744658242911,0.00744658242911,0.00744658242911,-0.208740234375,0.06591796875,-49.5043945312,-0.00141339453536,0.00128508707138,-0.418692848554,0.908125899552,0.0502874366939,0.0502874366939,0.45384478569,-0.0823974609375,0.164794921875,-0.0457763671875,-0.021240234375,0.0029296875,0.982543945312,1,1,1,1,50,31,1,46.0510253906
